學校代碼,公私立,學校體制,學校名稱,領域代碼,領域名稱,學門代碼,學門名稱,學類代碼,學類名稱,科系代碼,科系名稱,電話,電話分機,傳真,電子郵件,網址
2,公立(含市立),大學校院,國立清華大學,4,科學領域,46,數學及統計學門,4602,統計學類,460201,統計學研究所,03-572-2894,無,03-572-8318,stat@stat.nthu.edu.tw,http://stat.web.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,4,科學領域,48,電算機學門,4804,系統設計學類,480401,計算語言學與中文語言處理學程,03-573-8997,無,03-573-1201,isa@my.nthu.edu.tw,http://tigp.sinica.edu.tw/
2,公立(含市立),大學校院,國立清華大學,4,科學領域,48,電算機學門,4804,系統設計學類,480401,資訊系統與應用研究所,03-573-4762,無,03-572-3694,isa@my.nthu.edu.tw,http://isa.web.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,4,科學領域,48,電算機學門,4805,電算機應用學類,480503,國際資訊科技與應用碩士學程,03-573-4762,無,03-572-3694,isa@my.nthu.edu.tw,http://isa.web.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520101,電機工程學系,03-572-1204,無,03-571-5971,office@ee.nthu.edu.tw,http://www.ee.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520103,電子工程研究所,03-575-2119,無,03-575-2120,eneoffice@ee.nthu.edu.tw,http://www.ene.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520105,光電博士學位學程(台灣聯合大學系統),03-573-1170,無,03-575-1113,iptoffice@ee.nthu.edu.tw,無
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520106,光電工程研究所,03-573-1170,無,03-575-1113,iptoffice@ee.nthu.edu.tw,http://www.ipt.nthu.edu.tw
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520114,資訊工程學系,03-571-4787,無,03-572-3694,office@cs.nthu.edu.tw,http://web.cs.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520126,通訊工程研究所,03-575-1786,無,03-575-1787,comoffice@ee.nthu.edu.tw,http://com.web.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520178,社群網路與人智計算國際研究生博士學位學程,03-573-8997,無,03-573-1201,isa@my.nthu.edu.tw,http://tigp.sinica.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520196,電機資訊學院學士班,03-574-2209,無,03-575-0084,eecs@ee.nthu.edu.tw,http://u-eecs.web.nthu.edu.tw
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520201,動力機械工程學系,03-571-9034,無,03-572-2840,pme@pme.nthu.edu.tw,http://www.pme.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5204,化學工程學類,520401,化學工程學系,03-572-1764,無,03-571-5408,che@che.nthu.edu.tw,http://www.che.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5205,材料工程學類,520502,材料科學工程學系,03-571-9035,無,03-572-2366,mes@my.nthu.edu.tw,http://www.mse.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5205,材料工程學類,520518,奈米工程與微系統研究所,03-574-2488,無,03-574-5454,mems@my.nthu.edu.tw,http://nems.web.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5206,工業工程學類,520601,工業工程與工程管理學系,03-571-7654,無,03-572-2204,ieem@ie.nthu.edu.tw,http://www.ie.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5211,生醫工程學類,521104,生醫工程與環境科學系,03-572-5077,無,03-571-8649,ns@my.nthu.edu.tw,http://www.bmes.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5211,生醫工程學類,521108,生物醫學工程研究所,03-516-2595,無,03-516-2595,bme@my.nthu.edu.tw,http://my.nthu.edu.tw/~bme/index.html
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5212,核子工程學類,521201,工程與系統科學系,03-574-2663,無,03-572-0724,office@ess.nthu.edu.tw,http://www.ess.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5212,核子工程學類,521201,奈米科學與技術學程,03-571-9773,無,03-571-6526,nuclear@my.nthu.edu.tw,http://tigp.sinica.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5212,核子工程學類,521202,核子工程與科學研究所,03-573-0787,無,03-573-9522,nes@my.nthu.edu.tw,http://www.nes.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5213,綜合工程學類,521399,原子科學院學士班,03-573-7308,無,03-573-3841,ipns@my.nthu.edu.tw,http://ipns.web.nthu.edu.tw/bin/home.php
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5299,其他工程學類,529928,全球營運管理碩士雙聯學位學程,03-573-5145,無,03-572-1429,gom@my.nthu.edu.tw,http://gom.web.nthu.edu.tw/bin/home.php
2,公立(含市立),大學校院,國立清華大學,5,工程、製造及營造領域,52,工程學門,5299,其他工程學類,529999,工學院學士班,03-571-0521,無,03-571-2670,ipe@my.nthu.edu.tw,http://ipe.web.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7201,醫學學類,720107,分子醫學研究所,03-574-2463,無,03-571-5934,mm@life.nthu.edu.tw,http://mm.life.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7201,醫學學類,720117,醫學科學系,03-574-2761,無,03-571-5934,dms@life.nthu.edu.tw,http://dms.life.nthu.edu.tw/
2,公立(含市立),大學校院,國立清華大學,9,其他,99,其他,9901,其他不能歸類之各學類,990103,跨院國際博士班學位學程,03-573-5060,無,03-572-1429,hungcf@mx.nthu.edu.tw,http://iphd.web.nthu.edu.tw/bin/home.php
2,公立(含市立),大學校院,國立清華大學,9,其他,99,其他,9901,其他不能歸類之各學類,990104,清華學院學士班,03-573-3007,無,無-無,ipth@my.nthu.edu.tw,http://st.web.nthu.edu.tw/bin/home.php
3,公立(含市立),大學校院,國立臺灣大學,1,教育領域,14,教育學門,1402,普通科目教育學類,140203,華語教學碩士學位學程,02-3366-1499,無,02-3366-1530,anne139711@gmail.com,http://www.tcsl.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,21,藝術學門,2104,音樂學類,210401,音樂學研究所,02-3366-4699,無,02-2369-6773,gim@ntu.edu.tw,http://www.gim.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,21,藝術學門,2105,戲劇舞蹈學類,210501,戲劇學系,02-3366-3300,無,02-2369-1350,theatre@ntu.edu.tw,http://homepage.ntu.edu.tw/~theatre/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,21,藝術學門,2107,綜合藝術學類,210703,藝術史研究所,02-3366-4220,無,02-2363-9096,artcy@ntu.edu.tw,http://homepage.ntu.edu.tw/~artcy/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2201,台灣語文學類,220101,臺灣文學研究所,02-3366-4781,無,02-3366-4778,ntugitl@ntu.edu.tw,http://www.gitl.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2202,中國語文學類,220201,中國文學系,02-3366-4009,無,02-2363-6496,chinlit@ntu.edu.tw,http://www.cl.ntu.edu.tw
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220301,外國語文學系,02-3366-3215,無,02-2364-5452,forex@ntu.edu.tw,http://www.forex.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220320,日本語文學系,02-3366-2789,無,02-2362-1874,japanese@ntu.edu.tw,http://www.japan.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2205,翻譯學類,220501,翻譯碩士學位學程,02-3366-3215,無,02-2364-5452,ntutiprogram@ntu.edu.tw,http://www.forex.ntu.edu.tw/gpti/riki.php?id=ntutiprogram&CID=1
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2207,語言學類,220701,語言學研究所,02-3366-4104,無,02-2363-5358,hpliu@ntu.edu.tw,http://homepage.ntu.edu.tw/~gilntu/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2209,歷史學類,220901,歷史學系,02-3366-4705,無,02-2362-0028,history@ntu.edu.tw,http://homepage.ntu.edu.tw/~history/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2210,人類學學類,221001,人類學系,02-3366-4744,無,02-2363-1658,anthro@ntu.edu.w,http://homepage.ntu.edu.tw/~anthro/
3,公立(含市立),大學校院,國立臺灣大學,2,人文及藝術領域,22,人文學門,2211,哲學學類,221101,哲學系,02-2363-0544,無,02-2363-6269,philo@ntu.edu.tw,http://www.philo.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3101,經濟學類,310101,經濟學系,02-2351-5468,無,02-2321-5704,econman@ntu.edu.tw,http://www.econ.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3102,政治學類,310201,政治學系,02-2341-6169,無,02-2341-2806,politics@ntu.edu.tw,http://politics.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3103,社會學類,310301,社會學系,02-2368-3569,無,02-2368-3531,social@ntu.eu.tw,http://sociology.ntu.edu.tw
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3105,心理學類,310501,心理學系,02-3366-3111,無,02-2362-9909,psych@ntu.edu.tw,http://www.psy.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3106,地理學類,310602,地理環境資源學系,02-2362-9908,無,02-2362-2911,geog@ntu.edu.tw,http://www.geog.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3108,公共行政學類,310808,公共事務研究所,02-3366-8453,無,02-2365-8416,ntupubaff@ntu.edu.tw,http://pa.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3110,綜合社會及行為科學學類,311002,國家發展研究所,02-3366-3333,無,02-2367-6176,ndintu@ntu.edu.tw,http://www.nd.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,32,傳播學門,3202,新聞學類,320201,新聞研究所,02-3366-3130,無,02-2366-0285,cpl@ntu.edu.tw,http://www.journalism.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,32,傳播學門,3206,圖書資訊檔案學類,320602,圖書資訊學系,02-3366-2954,無,02-2363-2859,lis@mail.lis.ntu.edu.tw,http://www.lis.ntu.edu.tw
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3401,一般商業學類,340101,商學研究所,02-3366-1058,無,02-2362-5379,ntuba@ntu.edu.tw,http://www.ba.ntu.edu.tw/index.html
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3402,會計學類,340201,會計學系,02-3366-1110,無,02-2363-8038,macct@ntu.edu.tw,http://www.acc.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340301,管理學院企業管理碩士專班,02-3366-1030,無,02-3366-5411,mba@management.ntu.edu.tw,http://www.management.ntu.edu.tw/en/GMBA
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340302,工商管理學系,02-3366-1058,無,02-2362-5379,ba@management.ntu.edu.tw,http://www.ba.ntu.edu.tw/index.html
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340305,事業經營碩士在職學位學程,02-2362-0502,233,02-2369-1236,ntupmba@ntu.edu.tw,http://chinese.ntu.edu.tw/edm/pmba2016/index.html
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340307,國際企業學系,02-3366-4991,無,02-2362-7203,ib@management.ntu.edu.tw,http://www.ib.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340501,財務金融學系,02-3366-1100,無,02-2366-0764,finance@management.ntu.edu.tw,http://www.fin.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349999,管理學院碩士在職專班,02-3366-1010,無,無-無,emba@management.ntu.edu.tw,http://www.management.ntu.edu.tw/EMBA
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,-,管理學院創業創新管理碩士在職專班,02-3366-1008,無,02-2363-2082,ntueimba@ntu.edu.tw,http://www.management.ntu.edu.tw/EIMBA
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,38,法律學門,3801,一般法律學類,380101,法律學系,02-3366-8900,無,02-3366-8904,law@ntu.edu.tw,http://www.law.ntu.edu.tw
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,38,法律學門,3802,專業法律學類,380205,科際整合法律學研究所,02-3366-8900,無,02-3366-8904,giils@ntu.edu.tw,http://www.law.ntu.edu.tw/giilslaw/chinese/
3,公立(含市立),大學校院,國立臺灣大學,3,社會科學、商業及法律領域,38,法律學門,3802,專業法律學類,380217,事業經營法務碩士在職學位學程,02-2362-0502,無,02-2369-1236,peterli@ntu.edu.tw,http://chinese.ntu.edu.tw/edm/pmlba/index.html
3,公立(含市立),大學校院,國立臺灣大學,4,科學領域,42,生命科學學門,4201,生物學類,420103,生命科學系,02-3366-2489,無,02-2367-3374,deptlifesci@ntu.edu.tw,http://www.lifescience.ntu.edu.tw
3,公立(含市立),大學校院,國立臺灣大學,4,科學領域,42,生命科學學門,4201,生物學類,420106,植物科學研究所,02-3366-2525,無,02-2391-8940,ntuplant@ntu.edu.tw,http://plantbio.lifescience.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,4,科學領域,42,生命科學學門,4201,生物學類,420107,昆蟲學系,02-3366-5582,無,02-2732-5017,entomol@ntu.edu.tw,http://www.entomol.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,4,科學領域,42,生命科學學門,4202,生態學類,420202,生態學與演化生物學研究所,02-3366-2460,無,02-2368-6750,ntuecology@ntu.edu.tw,http://ecology.lifescience.ntu.edu.tw/
3,公立(含市立),大學校院,國立臺灣大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420302,生物科技研究所,02-3366-6000,無,02-3366-6001,ntubiotec@ntu.edu.tw,http://homepage.ntu.edu.tw/~ntubiotec/
3,公立(含市立),大學校院,國立臺灣大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420309,生化科學研究所,02-3366-4101,無,02-2363-5038,ibs@ntu.edu.tw,http://homepage.ntu.edu.tw/~ibs/
